seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,node_x,node_y,snap_m,snapped,egress_connector
6076,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430375.4778804342,4584120.587502585,887.8997462517696,1316.0,430376.8,4584121.4,1.6,True,False
6077,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430275.2478552359,4584252.977874525,1026.7210908301392,1170.0,430294.6,4584226.6,32.7,True,False
6078,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430272.19445928,4584394.643618247,1167.897124785517,1276.0,430256.2,4584385.3,18.5,True,False
6079,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430184.6832700173,4584510.574489832,1294.3316115470632,1111.0,430197.0,4584529.1,22.2,True,False
6080,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430157.0729927868,4584327.918405456,1119.8429437700806,1148.0,430200.3,4584339.4,44.7,True,False
6081,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430099.37709127006,4584176.60148565,987.8666731165836,1299.0,430108.2,4584175.3,8.9,True,False
6082,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429969.7965292465,4584302.281435963,1149.4902372512747,2859.0,429947.5,4584337.1,41.3,True,False
6083,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430037.9439387072,4584414.785701273,1233.6238913364873,1652.0,429995.6,4584380.0,54.8,True,False
6084,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429881.0206469176,4584528.634896721,1392.6299520429316,1460.0,429890.9,4584513.2,18.3,True,False
6085,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429828.83060614223,4584629.468754619,1505.6182779448034,1275.0,429809.9,4584630.1,18.9,True,False
6086,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429767.9860945285,4584709.364310519,1602.6786811777142,967.0,429738.4,4584734.0,38.5,True,False
6087,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429981.4385101717,4584746.825653398,1568.473742698952,1836.0,430042.1,4584776.5,67.5,True,False
6088,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430044.22151389066,4584552.738572818,1364.7607937931675,1251.0,430054.8,4584534.2,21.3,True,False
7001,33,el Baix Guinardó,Horta-Guinardó,430233.65889103565,4584679.279509927,1455.0081702356888,1551.0,430163.8,4584690.4,70.7,True,False
7002,33,el Baix Guinardó,Horta-Guinardó,430394.7349707142,4584499.996719872,1267.174328887256,1123.0,430446.4,4584557.9,77.6,True,False
7003,33,el Baix Guinardó,Horta-Guinardó,430534.98222544446,4584352.356880267,1128.7226629229829,1307.0,430524.5,4584405.1,53.8,True,False
7004,33,el Baix Guinardó,Horta-Guinardó,430685.1152637692,4584487.160668586,1288.3043846273792,1535.0,430687.9,4584487.3,2.8,True,False
7005,33,el Baix Guinardó,Horta-Guinardó,430633.8980417602,4584641.11711246,1429.0465834066154,1461.0,430651.7,4584616.9,30.1,True,False
7006,33,el Baix Guinardó,Horta-Guinardó,430504.7974119253,4584589.698020593,1361.6161836030162,955.0,430467.7,4584536.9,64.5,True,False
7007,33,el Baix Guinardó,Horta-Guinardó,430352.95990571246,4584765.003680092,1532.6539669835236,1368.0,430362.9,4584745.9,21.5,True,False
7008,33,el Baix Guinardó,Horta-Guinardó,430497.4067214592,4584791.623148505,1562.408634439936,1394.0,430488.7,4584817.6,27.4,True,False
7009,33,el Baix Guinardó,Horta-Guinardó,430649.0269756699,4584810.178352639,1598.2810064901505,1232.0,430614.2,4584778.3,47.2,True,False
7010,33,el Baix Guinardó,Horta-Guinardó,430775.803801567,4584678.187870718,1495.6516683479645,1309.0,430791.5,4584629.3,51.3,True,False
7011,33,el Baix Guinardó,Horta-Guinardó,430892.7170567918,4584743.688908231,1556.80645198799,1138.0,430890.6,4584719.1,24.7,True,False
7012,33,el Baix Guinardó,Horta-Guinardó,430765.4827993392,4584874.66819999,1683.9584838030603,1535.0,430709.9,4584869.1,55.9,True,False
7013,33,el Baix Guinardó,Horta-Guinardó,430608.28428645927,4584923.206446349,1704.2592987987616,1198.0,430604.9,4584947.4,24.4,True,False
7014,33,el Baix Guinardó,Horta-Guinardó,430618.2267221015,4585025.759067016,1807.2458670038827,868.0,430615.9,4584989.7,36.1,True,False
7015,33,el Baix Guinardó,Horta-Guinardó,430524.0454736926,4585143.720306308,1915.5039718736791,1382.0,430574.2,4585141.2,50.2,True,False
7016,33,el Baix Guinardó,Horta-Guinardó,430339.0846751793,4584998.182100394,1766.124427485069,1367.0,430342.9,4585009.3,11.8,True,False
7017,33,el Baix Guinardó,Horta-Guinardó,430099.44724087504,4584901.6930436855,1694.1790990906554,1706.0,430146.6,4584873.5,54.9,True,False
7018,33,el Baix Guinardó,Horta-Guinardó,430105.2033770015,4584770.156875797,1563.7091679129892,1664.0,430062.4,4584754.5,45.6,True,False
7019,33,el Baix Guinardó,Horta-Guinardó,430041.1722126688,4585025.900518995,1826.9218206774428,1498.0,430082.5,4585009.1,44.6,True,False
7020,34,Can Baró,Horta-Guinardó,430084.6407749546,4585140.553609856,1932.2031566347405,1695.0,430108.5,4585113.3,36.2,True,False
7021,34,Can Baró,Horta-Guinardó,429618.2194229871,4585277.186947205,2185.619463453085,1066.0,429620.2,4585276.2,2.2,True,False
7022,34,Can Baró,Horta-Guinardó,429827.0374973822,4585202.054503162,2048.4518328356294,1166.0,429830.5,4585218.1,16.4,True,False
7023,34,Can Baró,Horta-Guinardó,429823.4896845541,4585388.795947691,2229.46535080382,1303.0,429825.5,4585394.3,5.9,True,False
7024,34,Can Baró,Horta-Guinardó,429927.10622633377,4585279.572105219,2098.705230153505,1478.0,429889.1,4585291.2,39.7,True,False
7025,34,Can Baró,Horta-Guinardó,430111.7098944337,4585275.166287819,2061.376513187157,1444.0,430127.3,4585259.9,21.8,True,False
7026,34,Can Baró,Horta-Guinardó,430169.2444467589,4585487.156906172,2265.23158027704,1119.0,430120.6,4585424.7,79.2,True,False
7027,35,el Guinardó,Horta-Guinardó,430519.0079033678,4585342.052853449,2113.093217745658,2116.0,430527.3,4585349.5,11.1,True,False
7028,35,el Guinardó,Horta-Guinardó,430486.62377582776,4585709.313625083,2478.3234286915763,1475.0,430516.0,4585585.0,127.7,True,False
7029,35,el Guinardó,Horta-Guinardó,430749.8493349903,4585695.849919801,2488.99525544374,1313.0,430731.6,4585662.2,38.3,True,False
7030,35,el Guinardó,Horta-Guinardó,430826.8170246596,4585853.405168649,2656.534488656203,1365.0,430828.1,4585852.8,1.4,True,False
7031,35,el Guinardó,Horta-Guinardó,430983.1883559263,4585769.2814504085,2578.1690086273265,1558.0,431003.7,4585795.9,33.6,True,False
7032,35,el Guinardó,Horta-Guinardó,430953.7593266436,4585622.998135743,2432.385860206999,1436.0,430978.7,4585633.1,26.9,True,False
7033,35,el Guinardó,Horta-Guinardó,431113.5974755369,4585752.893203579,2563.7780276354947,1423.0,431082.9,4585726.4,40.5,True,False
7034,35,el Guinardó,Horta-Guinardó,431291.3693923872,4585546.117049727,2371.7236500093704,1799.0,431278.2,4585565.8,23.7,True,False
7035,35,el Guinardó,Horta-Guinardó,431435.7975638415,4585367.533275946,2217.714675121415,1734.0,431452.8,4585404.9,41.1,True,False
7036,35,el Guinardó,Horta-Guinardó,431225.2110820003,4585411.575360609,2230.818906066229,1405.0,431209.7,4585420.1,17.7,True,False
7037,35,el Guinardó,Horta-Guinardó,431005.0878807736,4585528.878527047,2337.638818716576,1479.0,431008.1,4585515.8,13.4,True,False
7038,35,el Guinardó,Horta-Guinardó,430804.08743775904,4585285.163575488,2093.4531087550304,1270.0,430783.1,4585377.1,94.3,True,False
7039,35,el Guinardó,Horta-Guinardó,431037.1543461408,4585034.512114106,1843.4814366500607,1605.0,431147.6,4585151.9,161.2,True,False
7040,35,el Guinardó,Horta-Guinardó,431120.02373941935,4585286.984328137,2098.6713775145645,1487.0,431123.5,4585288.0,3.6,True,False
7041,35,el Guinardó,Horta-Guinardó,431337.504034857,4585239.6939279325,2074.5988433951684,1375.0,431361.4,4585236.1,24.2,True,False
7042,35,el Guinardó,Horta-Guinardó,431442.9545719687,4585672.899304561,2519.284621121424,1513.0,431464.7,4585665.9,22.8,True,False
7043,35,el Guinardó,Horta-Guinardó,431331.28411814326,4585807.702325928,2636.213649784198,1409.0,431333.6,4585838.2,30.6,True,False
7044,35,el Guinardó,Horta-Guinardó,431272.8883356589,4586030.883195802,2851.860436453489,1282.0,431260.0,4586033.7,13.2,True,False
7045,35,el Guinardó,Horta-Guinardó,431184.3561168652,4585920.36951504,2734.743870482776,1568.0,431233.0,4585931.6,49.9,True,False
7046,35,el Guinardó,Horta-Guinardó,431122.81154989,4586055.310943991,2866.3217794117245,1394.0,431149.2,4586065.9,28.4,True,False
7047,35,el Guinardó,Horta-Guinardó,431084.88559718325,4586215.280675907,3024.98541902064,1435.0,431078.2,4586228.1,14.5,True,False
7048,35,el Guinardó,Horta-Guinardó,430979.47693817865,4586336.793244476,3145.6900341318506,1341.0,430995.5,4586380.0,46.1,True,False
7049,35,el Guinardó,Horta-Guinardó,430912.0077446256,4586230.380246587,3040.6894125985527,1200.0,430915.3,4586204.5,26.1,True,False
7050,35,el Guinardó,Horta-Guinardó,430992.1074182166,4586031.246908448,2840.054845783579,1190.0,430992.0,4586062.2,31.0,True,False
7051,35,el Guinardó,Horta-Guinardó,430848.4774402679,4586048.667639335,2852.725654497048,1822.0,430876.3,4586032.6,32.1,True,False
7052,36,la Font d'en Fargues,Horta-Guinardó,430700.6840342606,4586209.934392172,2993.1482356414954,1254.0,430696.7,4586214.7,6.2,True,False
7053,36,la Font d'en Fargues,Horta-Guinardó,430557.25059005024,4586401.877535195,3173.396692007918,1480.0,430552.5,4586416.5,15.4,True,False
7054,36,la Font d'en Fargues,Horta-Guinardó,430366.0016003887,4586226.766044158,2994.044956985997,1632.0,430358.4,4586224.5,7.9,True,False
7055,36,la Font d'en Fargues,Horta-Guinardó,430137.15428779606,4586350.406357196,3127.9142315761983,1206.0,430117.3,4586375.2,31.8,True,False
7056,36,la Font d'en Fargues,Horta-Guinardó,430101.1203679969,4586027.908868454,2810.0956293933414,1181.0,430119.8,4586045.0,25.3,True,False
7057,36,la Font d'en Fargues,Horta-Guinardó,429908.7106009521,4586351.676714673,3155.9522661555275,1426.0,429911.4,4586312.4,39.4,True,False
7058,36,la Font d'en Fargues,Horta-Guinardó,429779.64361819153,4586074.00319626,2906.2524301531453,1348.0,429810.5,4586107.1,45.2,True,False
7059,37,el Carmel,Horta-Guinardó,429822.9792468739,4585840.323545092,2668.694713325277,1300.0,429815.0,4585854.6,16.4,True,False
7060,37,el Carmel,Horta-Guinardó,429859.937883266,4585660.438324399,2485.066076148013,1872.0,429826.1,4585663.4,34.0,True,False
7061,37,el Carmel,Horta-Guinardó,429307.0075472862,4585554.199457214,2562.085078083748,1204.0,429328.3,4585636.6,85.1,True,False
7062,37,el Carmel,Horta-Guinardó,429081.1327747592,4585872.447448472,2946.848578920226,1367.0,429108.4,4585852.7,33.7,True,False
7063,37,el Carmel,Horta-Guinardó,429309.8287391934,4585939.685843236,2914.873046904481,1459.0,429294.3,4585943.2,15.9,True,False
7064,37,el Carmel,Horta-Guinardó,429453.80484753504,4585755.189294399,2690.9203943055018,1698.0,429473.8,4585741.7,24.1,True,False
7065,37,el Carmel,Horta-Guinardó,429469.9175279422,4585887.405555059,2809.907367855243,1708.0,429466.9,4585866.5,21.1,True,False
7066,37,el Carmel,Horta-Guinardó,429570.2334536241,4585867.499226479,2759.6215387540988,1743.0,429585.6,4585869.7,15.5,True,False
7067,37,el Carmel,Horta-Guinardó,429637.4037528628,4585890.850851239,2762.847162587166,1560.0,429612.0,4585890.5,25.4,True,False
7068,37,el Carmel,Horta-Guinardó,429502.9750857778,4586052.600865764,2956.365610926484,1314.0,429467.6,4586059.2,36.0,True,False
7069,37,el Carmel,Horta-Guinardó,429381.1375673997,4586049.236010925,2992.059418463555,1440.0,429394.0,4586031.8,21.7,True,False
7070,37,el Carmel,Horta-Guinardó,429587.6593354635,4586177.245437074,3052.0982914140795,1437.0,429589.0,4586153.3,24.0,True,False
7071,37,el Carmel,Horta-Guinardó,429587.1466158433,4586479.096836135,3344.367801980359,1339.0,429591.6,4586484.5,7.0,True,False
7072,37,el Carmel,Horta-Guinardó,429478.5692160114,4586612.079641756,3500.324754142422,1372.0,429486.4,4586613.7,8.0,True,False
7073,37,el Carmel,Horta-Guinardó,429258.40329354,4586461.011150072,3421.175101400121,1137.0,429294.1,4586470.0,36.8,True,False
7074,37,el Carmel,Horta-Guinardó,429413.61105318856,4586403.547431908,3318.008530421955,1659.0,429414.8,4586359.7,43.9,True,False
7075,37,el Carmel,Horta-Guinardó,429506.0002582982,4586329.010928204,3220.2426487102675,1194.0,429502.5,4586328.8,3.5,True,False
7076,37,el Carmel,Horta-Guinardó,429380.8276754833,4586197.64102518,3132.252878818843,1404.0,429368.2,4586211.2,18.5,True,False
7077,37,el Carmel,Horta-Guinardó,429176.1804085028,4586027.52492537,3047.4005314190176,1314.0,429190.9,4585992.8,37.7,True,False
7078,37,el Carmel,Horta-Guinardó,429106.009060085,4586068.8476158725,3113.642884195937,1381.0,429111.7,4586068.9,5.7,True,False
7079,37,el Carmel,Horta-Guinardó,429270.3843892163,4586232.134287705,3201.8915246498595,1437.0,429310.1,4586236.2,39.9,True,False
7080,37,el Carmel,Horta-Guinardó,429202.9786686414,4586313.150059946,3301.5602207688457,1780.0,429204.8,4586299.8,13.5,True,False
7081,38,la Teixonera,Horta-Guinardó,428963.27132555685,4586264.723726613,3351.3320130287293,1915.0,428961.5,4586258.5,6.5,True,False
7082,38,la Teixonera,Horta-Guinardó,429023.7400897111,4586106.055440743,3182.048782734719,1233.0,429022.9,4586107.5,1.7,True,False
7083,38,la Teixonera,Horta-Guinardó,428931.4854272516,4585948.957511384,3083.5338610837143,1343.0,428935.9,4585933.7,15.9,True,False
7084,38,la Teixonera,Horta-Guinardó,428542.0478716351,4585897.336772735,3243.306805123053,1361.0,428531.5,4585887.3,14.6,True,False
7085,38,la Teixonera,Horta-Guinardó,428823.4703709365,4586059.615174718,3232.423358600833,1275.0,428829.4,4586066.3,8.9,True,False
7086,38,la Teixonera,Horta-Guinardó,428599.52589334775,4585954.285816211,3258.296374506105,1487.0,428590.3,4585959.7,10.7,True,False
7087,38,la Teixonera,Horta-Guinardó,428525.35795580485,4586009.278835265,3345.162919553084,1600.0,428516.2,4586006.2,9.7,True,False
7088,38,la Teixonera,Horta-Guinardó,428458.2270551458,4586126.712564125,3480.0896503519225,1704.0,428477.1,4586105.6,28.3,True,False
7089,39,Sant Genís dels Agudells,Horta-Guinardó,428134.4094511907,4586042.680135008,3603.949983613166,1373.0,428084.9,4585998.9,66.1,True,False
7090,39,Sant Genís dels Agudells,Horta-Guinardó,427170.0224360372,4586350.634704715,4482.947752203264,1465.0,427217.9,4586328.9,52.6,True,False
7091,39,Sant Genís dels Agudells,Horta-Guinardó,427795.7210000702,4586629.06074049,4274.459454393445,1241.0,427810.1,4586627.1,14.5,True,False
7092,39,Sant Genís dels Agudells,Horta-Guinardó,428052.8159349394,4586281.7705261735,3842.4180723481,1479.0,428038.8,4586268.8,19.1,True,False
7093,39,Sant Genís dels Agudells,Horta-Guinardó,427987.7214469239,4586516.513350399,4069.322711297906,1704.0,427985.9,4586524.0,7.7,True,False
7094,40,Montbau,Horta-Guinardó,428282.5789991047,4586677.387947823,4038.731780087186,1224.0,428304.4,4586748.6,74.5,True,False
7095,40,Montbau,Horta-Guinardó,428263.1505826963,4586980.189458285,4309.453790451382,1500.0,428243.0,4586997.2,26.4,True,False
7096,40,Montbau,Horta-Guinardó,428492.9580840498,4587189.238463498,4388.231780308718,1421.0,428504.9,4587186.6,12.2,True,False
7097,40,Montbau,Horta-Guinardó,427878.28208039433,4587585.516098864,5026.006787216017,869.0,,,331.2,False,False
7098,41,la Vall d'Hebron,Horta-Guinardó,429012.0492959348,4587386.487999125,4376.64280537257,2141.0,429026.0,4587380.4,15.2,True,False
7099,41,la Vall d'Hebron,Horta-Guinardó,428888.4752271039,4587140.17588768,4186.359684493586,1033.0,428909.9,4587192.1,56.2,True,False
7100,41,la Vall d'Hebron,Horta-Guinardó,428972.1139186007,4587088.540843051,4108.574203862911,1190.0,429020.3,4587072.6,50.8,True,False
7101,41,la Vall d'Hebron,Horta-Guinardó,428736.5396977753,4586623.273961162,3772.676402007373,1505.0,428842.2,4586606.1,107.0,True,False
7102,42,la Clota,Horta-Guinardó,429235.7765222769,4586712.990275912,3666.957632940951,669.0,429235.3,4586678.9,34.1,True,False
7103,43,Horta,Horta-Guinardó,428874.4953642565,4588298.071356395,5287.451515866161,1509.0,428974.4,4588244.5,113.4,True,False
7104,43,Horta,Horta-Guinardó,429948.5504388124,4587738.41067736,4527.276874972732,1565.0,429908.5,4587739.1,40.1,True,False
7105,43,Horta,Horta-Guinardó,430039.52470883896,4587499.147501348,4280.791524920642,1031.0,430042.4,4587496.9,3.6,True,False
7106,43,Horta,Horta-Guinardó,430020.7399481937,4587242.952392971,4027.2021382516873,1167.0,430046.7,4587293.1,56.5,True,False
7107,43,Horta,Horta-Guinardó,429867.8200584124,4587324.3912398415,4124.904911851766,1170.0,429815.8,4587257.3,84.9,True,False
7108,43,Horta,Horta-Guinardó,429780.4242195716,4587543.638174481,4353.867132508138,1240.0,429802.2,4587584.3,46.1,True,False
7109,43,Horta,Horta-Guinardó,429571.94413382217,4587602.060245256,4445.380247466255,1672.0,429535.1,4587691.5,96.7,True,False
7110,43,Horta,Horta-Guinardó,429641.6835620445,4587320.258267964,4155.5857828778935,1027.0,429584.1,4587330.9,58.6,True,False
7111,43,Horta,Horta-Guinardó,429416.9481665399,4587390.67758083,4270.470680566201,883.0,429373.7,4587383.9,43.8,True,False
7112,43,Horta,Horta-Guinardó,429377.3694762561,4587087.98073,3986.238315267685,1292.0,429351.0,4587062.9,36.4,True,False
7113,43,Horta,Horta-Guinardó,429506.7389475016,4587136.966973812,4003.0749478421208,1167.0,429506.2,4587116.0,21.0,True,False
7114,43,Horta,Horta-Guinardó,429628.2845892224,4586981.666646215,3825.684671735415,1183.0,429640.4,4586999.1,21.2,True,False
7115,43,Horta,Horta-Guinardó,429787.3741879972,4587075.404617374,3889.733582315844,1069.0,429765.2,4587074.5,22.2,True,False
7116,43,Horta,Horta-Guinardó,429961.4560885048,4587055.813846095,3847.0665671415895,1485.0,429986.8,4587023.6,41.0,True,False
7117,43,Horta,Horta-Guinardó,429991.1806207383,4586909.947265345,3698.816149600911,2786.0,429982.7,4586909.9,8.5,True,False
7118,43,Horta,Horta-Guinardó,429715.07701577584,4586847.430301549,3677.298050305931,1231.0,429726.9,4586847.6,11.8,True,False
7119,43,Horta,Horta-Guinardó,429720.1675473649,4586703.965489195,3535.407826219259,1300.0,429754.8,4586692.6,36.4,True,False
7120,43,Horta,Horta-Guinardó,429786.4401121324,4586521.713775936,3344.0290169977006,1233.0,429781.5,4586558.2,36.8,True,False
7121,43,Horta,Horta-Guinardó,429872.1055104163,4586727.173844799,3532.695171852573,1151.0,429851.6,4586735.8,22.2,True,False
7122,43,Horta,Horta-Guinardó,430036.5892294399,4586668.414550595,3453.841502124925,1293.0,430059.1,4586689.9,31.1,True,False
7123,43,Horta,Horta-Guinardó,430162.2074568773,4586819.939277437,3594.414849784612,1421.0,430129.4,4586840.6,38.8,True,False
8001,44,Vilapicina i la Torre Llobeta,Nou Barris,430334.8106938312,4586835.50056805,3603.114845983024,1271.0,430350.4,4586858.1,27.5,True,False
8002,44,Vilapicina i la Torre Llobeta,Nou Barris,430277.75846255553,4586659.060858675,3428.111656100625,1251.0,430301.0,4586657.4,23.3,True,False
8003,44,Vilapicina i la Torre Llobeta,Nou Barris,430421.0696613132,4586653.681458775,3420.984436368069,1192.0,430425.4,4586656.1,5.0,True,False
8004,44,Vilapicina i la Torre Llobeta,Nou Barris,430496.8607548868,4586802.978121878,3571.713536864801,1455.0,430480.3,4586793.4,19.1,True,False
8005,44,Vilapicina i la Torre Llobeta,Nou Barris,430657.271854265,4586786.527543912,3563.6456834009728,1137.0,430660.6,4586793.9,8.1,True,False
8006,44,Vilapicina i la Torre Llobeta,Nou Barris,430584.9942249255,4586623.940878204,3396.6455391117424,1648.0,430564.9,4586604.2,28.2,True,False
8007,44,Vilapicina i la Torre Llobeta,Nou Barris,430775.6978687003,4586716.043800927,3504.3719217951266,1145.0,430784.9,4586722.4,11.2,True,False
8008,44,Vilapicina i la Torre Llobeta,Nou Barris,430748.7300691512,4586539.280913197,3325.725626318896,1632.0,430739.8,4586498.0,42.2,True,False
8009,44,Vilapicina i la Torre Llobeta,Nou Barris,430995.1842664622,4586449.880516177,3258.667229165364,1785.0,431013.1,4586427.4,28.7,True,False
8010,44,Vilapicina i la Torre Llobeta,Nou Barris,430873.4747067,4586704.01969243,3504.5326173838507,1085.0,430875.2,4586695.4,8.8,True,False
8011,44,Vilapicina i la Torre Llobeta,Nou Barris,430969.9653366315,4586720.31296254,3529.2873476160416,1166.0,431003.5,4586701.3,38.5,True,False
8012,44,Vilapicina i la Torre Llobeta,Nou Barris,431152.3294926508,4586496.132490296,3307.988896373055,1299.0,431124.1,4586487.6,29.5,True,False
8013,44,Vilapicina i la Torre Llobeta,Nou Barris,431074.8609767534,4586711.456389818,3520.82621241249,1169.0,431015.8,4586701.7,59.9,True,False
8014,44,Vilapicina i la Torre Llobeta,Nou Barris,431185.3568894072,4586747.295042207,3560.414284098229,1253.0,431181.1,4586767.5,20.6,True,False
8015,44,Vilapicina i la Torre Llobeta,Nou Barris,431370.37114532193,4586676.33074462,3503.756375683153,1372.0,431370.9,4586671.9,4.5,True,False
8016,44,Vilapicina i la Torre Llobeta,Nou Barris,431408.58529424656,4586802.149617883,3632.930746854597,1136.0,431401.6,4586792.4,12.0,True,False
8017,44,Vilapicina i la Torre Llobeta,Nou Barris,431573.10363551416,4586652.777315742,3507.1713899325005,1354.0,431548.8,4586660.9,25.6,True,False
8018,44,Vilapicina i la Torre Llobeta,Nou Barris,431772.0415100465,4586610.587176887,3503.4129035713468,1490.0,431806.3,4586664.8,64.1,True,False
8019,44,Vilapicina i la Torre Llobeta,Nou Barris,431687.7533997,4586754.030133899,3626.836109402858,1827.0,431694.8,4586750.4,7.9,True,False
8020,45,Porta,Nou Barris,431575.3202087115,4586909.436837162,3761.050595263511,1347.0,431556.1,4586914.3,19.8,True,False
8021,45,Porta,Nou Barris,431467.8826280109,4586994.072664033,3830.396652978113,1443.0,431481.6,4586982.5,17.9,True,False
8022,45,Porta,Nou Barris,431296.1386316413,4587095.73841753,3915.027402153016,1200.0,431308.0,4587105.4,15.3,True,False
8023,45,Porta,Nou Barris,431338.1012162063,4586940.456520962,3763.615660189514,1384.0,431333.7,4586976.1,35.9,True,False
8024,45,Porta,Nou Barris,431152.3373596461,4586919.948034623,3731.4527021019417,1343.0,431185.3,4586868.3,61.3,True,False
8025,45,Porta,Nou Barris,431123.2704186662,4587025.454673128,3835.9090878341262,1219.0,431119.6,4587029.0,5.1,True,False
8026,45,Porta,Nou Barris,431135.31901654095,4587188.750539279,3999.49756139436,1341.0,431181.5,4587183.6,46.5,True,False
8027,45,Porta,Nou Barris,431351.9614241225,4587505.120336118,4327.476020181141,1405.0,431342.3,4587433.8,72.0,True,False
8028,45,Porta,Nou Barris,431368.5632107409,4587278.423224247,4102.951523744215,1066.0,431397.4,4587242.1,46.4,True,False
8029,45,Porta,Nou Barris,431669.3710896934,4587429.203897079,4289.07797596881,1484.0,431658.8,4587428.5,10.6,True,False
8030,45,Porta,Nou Barris,431514.8451735661,4587742.331632099,4579.096365437587,1442.0,431485.3,4587748.3,30.1,True,False
8031,45,Porta,Nou Barris,431300.2570888087,4587755.347688993,4573.378090212229,1260.0,431293.0,4587752.8,7.7,True,False
8032,45,Porta,Nou Barris,431203.1555849445,4587626.570598751,4439.567903907402,1264.0,431208.5,4587637.7,12.3,True,False
8033,45,Porta,Nou Barris,431071.5279070959,4587670.089944988,4479.280914518563,1481.0,431105.1,4587630.2,52.1,True,False
8034,45,Porta,Nou Barris,430977.2523593197,4587532.594167664,4339.519818321109,1234.0,430979.3,4587538.8,6.5,True,False
8035,45,Porta,Nou Barris,431102.30882270535,4587432.476968975,4242.256503207269,4462.0,431078.0,4587408.1,34.4,True,False
8036,45,Porta,Nou Barris,430986.241771486,4587394.303406917,4203.122632790625,1507.0,430966.3,4587391.2,20.2,True,False
8037,45,Porta,Nou Barris,430950.6568814319,4587268.8258791575,4074.586754140226,1515.0,430970.1,4587233.6,40.2,True,False
8038,46,el Turó de la Peira,Nou Barris,430915.00729490776,4587083.334265831,3885.969620920996,1615.0,430892.3,4587057.5,34.4,True,False
8039,46,el Turó de la Peira,Nou Barris,430772.0315676696,4587312.333052865,4097.241363846819,1532.0,430803.5,4587286.8,40.5,True,False
8040,46,el Turó de la Peira,Nou Barris,430716.3731439712,4587180.760770101,3961.30093746858,1886.0,430710.8,4587191.3,11.9,True,False
8041,46,el Turó de la Peira,Nou Barris,430608.8063510372,4587111.471995764,3884.743210470641,2496.0,430602.0,4587057.0,54.9,True,False
8042,46,el Turó de la Peira,Nou Barris,430840.43579708505,4586979.672447073,3773.678030021216,1226.0,430811.3,4586966.2,32.1,True,False
8043,46,el Turó de la Peira,Nou Barris,430727.617023369,4586918.490446182,3700.983341398821,1126.0,430683.1,4586868.6,66.9,True,False
8044,46,el Turó de la Peira,Nou Barris,430570.5504317487,4586980.972899382,3752.433337388917,1330.0,430556.7,4586990.9,17.0,True,False
8045,46,el Turó de la Peira,Nou Barris,430469.033700253,4586928.6160362,3696.6078976850536,1736.0,430460.2,4586936.5,11.8,True,False
8046,46,el Turó de la Peira,Nou Barris,430223.4128138889,4586971.699126268,3742.635586469845,1448.0,430219.9,4586977.8,7.0,True,False
8047,46,el Turó de la Peira,Nou Barris,430306.5796265515,4587121.475034964,3889.568739400355,1630.0,430261.0,4587026.3,105.5,True,False
8048,47,Can Peguera,Nou Barris,430467.4189000245,4587314.188142577,4082.072170711538,971.0,430456.3,4587319.2,12.2,True,False
8049,47,Can Peguera,Nou Barris,430260.8181069312,4587412.983103837,4182.189230553117,1216.0,430244.2,4587429.1,23.1,True,False
8050,48,la Guineueta,Nou Barris,430652.96836417215,4587424.620364559,4199.957482974933,1380.0,430628.0,4587364.7,64.9,True,False
8051,48,la Guineueta,Nou Barris,430218.7110030772,4587702.975672037,4473.475738803199,1339.0,430219.0,4587729.2,26.2,True,False
8052,48,la Guineueta,Nou Barris,430348.59622230247,4587754.733056876,4522.106642626037,887.0,430346.2,4587742.0,13.0,True,False
8053,48,la Guineueta,Nou Barris,430439.096676104,4587745.544918851,4512.971634083207,1118.0,430487.3,4587743.0,48.3,True,False
8054,48,la Guineueta,Nou Barris,430612.70312658703,4587726.940890545,4499.568102407761,1592.0,430594.8,4587693.3,38.1,True,False
8055,48,la Guineueta,Nou Barris,430879.6134607821,4587716.220237819,4509.9160892461305,1797.0,430874.2,4587779.0,63.0,True,False
8056,48,la Guineueta,Nou Barris,430699.8679685664,4587889.629825019,4667.0199427032185,1481.0,430713.6,4587903.7,19.7,True,False
8057,48,la Guineueta,Nou Barris,430825.52280838985,4588021.808751164,4808.634393986512,1305.0,430813.0,4588006.0,20.2,True,False
8058,48,la Guineueta,Nou Barris,430497.8178978815,4588013.57014991,4781.931211155995,1612.0,430499.1,4588025.4,11.9,True,False
8059,48,la Guineueta,Nou Barris,430232.2605126175,4587949.711102551,4719.56145962595,992.0,430201.0,4587995.8,55.7,True,False
8060,49,Canyelles,Nou Barris,430133.4981270998,4588073.520693493,4847.549075964934,1175.0,430116.1,4588087.0,22.0,True,False
