station_id,desc,lon,lat,dist_m_nearest_axis,nearest_axis,dist_m_that_axis,distance_bin,years_with_counts,n_years_with_counts,distance_metric
13004,TAJO - BAIXADA MERCAT (Sentit Av. Estatut),2.1603666115488,41.4296796464981,3598.2,girona,3598.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11028,GENERAL VIVES - MAJOR DE SARRIÀ (Llobregat),2.11637707646396,41.4034530847319,3604.5,rocafort,3604.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11014,AV. VALLVIDRERA (Entrada),2.11692952257796,41.4043311996354,3634.0,rocafort,3634.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13014,PG. FABRA I PUIG - DAS (Sentit Sant Andreu),2.17130443156633,41.4303195871099,3636.3,girona,3636.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11015,AV. VALLVIDRERA (Sortida),2.11693965961916,41.4043781660851,3636.9,rocafort,3636.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13013,PG. FABRA I PUIG - AMÍLCAR (Sentit Horta),2.17121495096827,41.4304004361056,3644.6,girona,3644.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17007,JOSEP PLÀ - PG. TAULAT (sentit muntanya),2.21594447419887,41.4087451861361,3674.4,consell_de_cent,3674.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11013,AV. ESPLUGUES - GONZÁLEZ TABLAS (Sortida),2.10555371036138,41.3866612935988,3679.4,rocafort,3679.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7020,PG. FABRA I PUIG - VÈLIA  (sentit muntanya),2.18044874195065,41.4302232004653,3686.7,consell_de_cent,3686.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11012,AV. ESPLUGUES - JARDINS CERVANTES (Entrada),2.10533737568672,41.3860691651983,3689.5,rocafort,3689.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10011,RBLA. PRIM - CONCILI DE TRENTO (Baixada),2.20629082616235,41.4209026395824,3720.1,consell_de_cent,3720.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7026,PG. FABRA I PUIG - CONCEPCIÓ ARENAL (sentit muntanya),2.18422824208619,41.4301803551681,3736.4,consell_de_cent,3736.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17006,"SORTIDA 24, RONDA LITORAL (sentit Besòs)",2.21819681075447,41.4055540069911,3749.8,consell_de_cent,3749.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17004,AV. LITORAL - SELVA DE MAR (sentit Besòs),2.21826567709246,41.4054905072671,3753.6,consell_de_cent,3753.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17003,PG. GARCIA FARIA - JOSEP PLÀ (sentit Llobregat),2.21790107855386,41.4065939942215,3755.8,consell_de_cent,3755.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10012,RBLA. PRIM - CONCILI DE TRENTO (Pujada),2.20582046709715,41.4217910120223,3762.9,consell_de_cent,3762.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13016,DOCTOR PI I MOLIST - ALLOZA (carril Bus),2.17413983149495,41.4314529739963,3789.1,girona,3789.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11001,AV. ESTATUT- LISBOA (Pujada),2.15522900634285,41.4306514538133,3796.1,girona,3796.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13015,DOCTOR PI I MOLIST - ESCULTOR ORDOÑEZ (sentit mar),2.17408378594873,41.4316867290554,3814.1,girona,3814.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10013,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),2.21346256192603,41.415434528203,3814.7,consell_de_cent,3814.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17001,AV. DIAGONAL - LLULL (Baixada),2.21689026434743,41.4107128902073,3828.2,consell_de_cent,3828.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10014,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),2.2127448089634,41.416503515673,3828.6,consell_de_cent,3828.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17002,AV. DIAGONAL - RAMBLA PRIM (Pujada),2.21680346713813,41.4108925544173,3829.3,consell_de_cent,3829.3,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
11003,AV. ESTATUT - PL. CIUTADELLA (Pujada),2.15449840389739,41.4315644473508,3910.2,girona,3910.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11002,AV. ESTATUT - CAN TRAVI NOU (Baixada),2.15416783936624,41.431797826656,3942.7,girona,3942.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7031,FABRA I PUIG - CANIGÓ (Besòs),2.16351120837962,41.4341815807777,4063.0,girona,4063.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7032,FABRA I PUIG - CANIGÓ (Llobregat),2.16342285344408,41.4341947880258,4065.1,girona,4065.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10017,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),2.20842324538341,41.4249817109825,4170.1,consell_de_cent,4170.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10018,RBLA. GUIPÚSCOA - CAMÍ DE LA VERNEDA (Sortida),2.20866893012187,41.4248191757687,4170.8,consell_de_cent,4170.8,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
13009,AV. RIO DE JANEIRO - PINTOR ALSAMORA (sentit Besòs),2.1799243098505,41.4353182023915,4243.5,consell_de_cent,4243.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11004,AV. ESTATUT - PG. VALLDAURA (Baixada),2.15343747453683,41.4359420769539,4402.1,girona,4402.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7011,AV. MERIDIANA  - ROSSELLÓ I PORCEL (Sortida),2.18435802147206,41.436297355113,4404.2,consell_de_cent,4404.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10031,SANTANDER - CANEM (sentit Llobregat),2.204336,41.43027,4419.7,consell_de_cent,4419.7,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
7039,AV. MERIDIANA - ROSSELLÓ I PORCEL (sentit Llobregat),2.184249,41.436573,4432.7,consell_de_cent,4432.7,gt_2km_control,"2019,2020,2021,2022,2023,2024,2025",7,euclidean_utm31n_interim
10032,SANTANDER - CANEM (sentit Besòs),2.204702,41.43027,4436.9,consell_de_cent,4436.9,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
7012,AV. MERIDIANA - ROSSELLÓ I PORCEL (Entrada),2.184265272,41.43662588,4438.7,consell_de_cent,4438.7,gt_2km_control,"2017,2018",2,euclidean_utm31n_interim
11010,CTRA. D'HORTA A CERDANYOLA - RONDA DE DALT (Entrada),2.15342694147954,41.4371872086848,4535.8,girona,4535.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11011,CTRA. D'HORTA A CERDANYOLA - AV. ESTATUT (Sortida),2.15350250879794,41.4372114000455,4536.8,girona,4536.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13018,PG. VALLDAURA - GASELA (Baixada),2.16985328571021,41.4388404413877,4572.4,girona,4572.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13017,PG. VALLDAURA - ISARD (Pujada),2.17000178264723,41.438915647615,4581.3,girona,4581.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16004,SANT ADRIÀ - PG. L'HAVANA (Sentit Torras i Bages),2.19543659774195,41.4355378293433,4585.4,consell_de_cent,4585.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7025,PG. VALLDAURA - ESCULTOR ORDOÑEZ (Baixada),2.17976824691788,41.4389892706886,4647.9,consell_de_cent,4647.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7024,PG. VALLDAURA - SANT FRANCESC XAVIER (Pujada),2.179324,41.439067,4653.2,consell_de_cent,4653.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7014,AV. RIO JANEIRO - ARGULLÓS (Llobregat),2.18285449286069,41.4402352832474,4815.3,consell_de_cent,4815.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7028,PG. TORRAS I BAGES - RESIDÈNCIA (Llobregat),2.19091250206101,41.4403054581178,4963.2,consell_de_cent,4963.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7027,PG. TORRAS I BAGES - RESIDÈNCIA (Besòs),2.19101844747515,41.4403222023756,4967.4,consell_de_cent,4967.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7015,AV. RIO JANEIRO - JOAQUIM VALLS (Besós),2.1844969664331,41.4414843505667,4973.4,consell_de_cent,4973.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7029,VIA JÚLIA - FRANCESC XAVIER  (sentit muntanya),2.17837466735042,41.4427399703874,5054.3,consell_de_cent,5054.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7022,AV. MERIDIANA - RIO DE JANEIRO (Entrada),2.18606065513342,41.4420708545338,5060.5,consell_de_cent,5060.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7030,VIA JÚLIA - BATLLORI  (sentit mar),2.1780638682536,41.4429273415817,5073.5,consell_de_cent,5073.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16003,FERRAN JUNOY - SAO PAULO,2.19660020974202,41.4420396242204,5293.6,consell_de_cent,5293.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16002,POTOSÍ - FERRAN JUNOY (Sentit Santa Coloma),2.19764185172385,41.4425552099912,5377.8,consell_de_cent,5377.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16001,POTOSÍ - CIUTAT D'ASUNCIÓN (Sentit Torras i Bages),2.19762242636993,41.4427067719695,5392.9,consell_de_cent,5392.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7023,AV. MERIDIANA - PG. SANTA COLOMA (Sortida),2.18719181690707,41.4450823605518,5406.7,consell_de_cent,5406.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7019,PG. SANTA COLOMA - CTRA. DE RIBES (Besòs),2.18968658758166,41.4449161583602,5432.9,consell_de_cent,5432.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7018,PG. SANTA COLOMA - PG. TORRAS I BAGES (Llobregat) ,2.18962140461431,41.4449541900293,5435.7,consell_de_cent,5435.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16006,PG. SANTA COLOMA - C. TIANA (Sentit Llobregat) ,2.19806376689669,41.4479426516473,5951.9,consell_de_cent,5951.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
16007,PG. SANTA COLOMA - C. TIANA (Sentit Besós) ,2.2001276189647,41.4485694283737,6075.8,consell_de_cent,6075.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
