seccio,codi_districte,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop
8074,8,50,les Roquetes,Nou Barris,431318.8099918376,4588609.660507323,5427.257964940987,1513
8075,8,51,Verdun,Nou Barris,431338.7309361214,4588448.753352393,5267.829707758263,1876
8076,8,51,Verdun,Nou Barris,431248.6352250804,4588221.647326079,5036.101051154273,1585
8077,8,51,Verdun,Nou Barris,431152.1784478027,4588370.278661452,5181.00976628525,1407
8078,8,51,Verdun,Nou Barris,430945.6626824221,4588283.0244624885,5080.54142381168,1536
8079,8,51,Verdun,Nou Barris,430980.330000225,4588117.321903261,4919.892415486605,1420
8080,8,51,Verdun,Nou Barris,431077.42578369984,4588140.440486683,4949.668023834513,1518
8081,8,51,Verdun,Nou Barris,431093.5543540973,4588021.055069818,4830.549107862399,1626
8082,8,51,Verdun,Nou Barris,431140.33964083955,4587963.04933715,4773.608860133255,1590
8083,8,52,la Prosperitat,Nou Barris,431201.7006045772,4587836.105004903,4648.850696567149,1282
8084,8,52,la Prosperitat,Nou Barris,431443.5606705191,4587873.8573691035,4702.720426753813,1087
8085,8,52,la Prosperitat,Nou Barris,431381.9138906231,4587946.56632101,4769.910206659745,1504
8086,8,52,la Prosperitat,Nou Barris,431290.1516839723,4588009.748484822,4826.691343063016,1642
8087,8,52,la Prosperitat,Nou Barris,431399.44203371217,4588176.27993881,5000.291119589604,1204
8088,8,52,la Prosperitat,Nou Barris,431473.78957752953,4588292.932342711,5122.803212789198,1249
8089,8,52,la Prosperitat,Nou Barris,431507.6876479708,4588405.055725213,5237.592089505882,1217
8090,8,52,la Prosperitat,Nou Barris,431634.8751466999,4588264.765051194,5111.960838930744,1204
8091,8,52,la Prosperitat,Nou Barris,431538.23359455075,4588112.688956516,4949.802753959409,1168
8092,8,52,la Prosperitat,Nou Barris,431651.81381010433,4587928.414909875,4780.564818566494,993
8093,8,52,la Prosperitat,Nou Barris,431680.74834348535,4588127.739073471,4981.969759138866,1250
8094,8,52,la Prosperitat,Nou Barris,431814.8356655793,4588128.750621272,5002.808535461355,1414
8095,8,52,la Prosperitat,Nou Barris,431910.2564034189,4588031.741241555,4923.656829265479,1087
8096,8,52,la Prosperitat,Nou Barris,431961.5849772771,4588303.75160457,5200.466912683198,1523
8097,8,52,la Prosperitat,Nou Barris,432018.79249278095,4588549.11963231,5452.173718987152,1317
8098,8,52,la Prosperitat,Nou Barris,431881.9974209814,4588513.2342123715,5393.0913182703935,1267
8099,8,52,la Prosperitat,Nou Barris,431817.74823572754,4588340.580039978,5212.435633784637,1422
8100,8,52,la Prosperitat,Nou Barris,431764.09023515694,4588417.336015939,5280.337689783702,1269
8101,8,52,la Prosperitat,Nou Barris,431763.6676441107,4588588.838365555,5450.07483201663,1680
8102,8,52,la Prosperitat,Nou Barris,431593.20868582797,4588500.488026085,5341.272658725062,1567
8103,8,53,la Trinitat Nova,Nou Barris,431609.2655427377,4588850.593156333,5691.0779906905445,1653
8104,8,53,la Trinitat Nova,Nou Barris,431814.33235685393,4588756.539805517,5623.240097345101,1234
8105,8,53,la Trinitat Nova,Nou Barris,432057.03944614896,4588829.620774991,5734.924032177157,1426
8106,8,53,la Trinitat Nova,Nou Barris,432174.30790613353,4589133.894468057,6055.796767331098,1236
8107,8,53,la Trinitat Nova,Nou Barris,431948.0969661391,4589274.7681006165,6155.556701668187,1872
8108,8,54,Torre Baró,Nou Barris,431603.70031175396,4589750.86527836,6586.510456581894,1929
8109,8,54,Torre Baró,Nou Barris,430735.53070387285,4589488.293928585,6264.9353300426155,979
8110,8,55,Ciutat Meridiana,Nou Barris,430736.5067634423,4590184.942174668,6960.684327675329,1990
8111,8,55,Ciutat Meridiana,Nou Barris,431024.9109946379,4590152.627995199,6948.755970138225,1659
8112,8,55,Ciutat Meridiana,Nou Barris,431362.85924293264,4590227.447277609,7045.088405280001,1699
8113,8,55,Ciutat Meridiana,Nou Barris,431184.8415596615,4590261.387172626,7072.326296882659,1790
8114,8,55,Ciutat Meridiana,Nou Barris,431212.51880150934,4590491.463207594,7303.0518562547495,1963
8115,8,55,Ciutat Meridiana,Nou Barris,431401.54131278716,4590420.026352399,7239.4246074150415,1707
8116,8,56,Vallbona,Nou Barris,431862.7154701571,4590528.561109563,7386.798445445395,1420
8215,8,48,la Guineueta,Nou Barris,430688.14931708324,4587563.6231787205,4340.963223227269,1553
9001,9,57,la Trinitat Vella,Sant Andreu,432396.5222958232,4589641.791228063,6598.0561503572835,2739
9002,9,57,la Trinitat Vella,Sant Andreu,432541.0753778075,4589240.655689819,6240.365163511458,2158
9003,9,57,la Trinitat Vella,Sant Andreu,432368.6053407267,4589246.802458076,6206.278315775998,2176
9004,9,57,la Trinitat Vella,Sant Andreu,432450.8187904597,4589072.018312138,6054.906859334081,1663
9005,9,57,la Trinitat Vella,Sant Andreu,432708.0217151209,4589000.02793868,6052.116379437176,1622
9006,9,58,Baró de Viver,Sant Andreu,433181.55893465935,4588786.453474238,6002.141046015912,1275
9007,9,58,Baró de Viver,Sant Andreu,433068.54157719895,4588504.262629902,5698.177764027121,1328
9008,9,59,el Bon Pastor,Sant Andreu,432918.13263507886,4587864.400306538,5048.026905700343,1869
9009,9,59,el Bon Pastor,Sant Andreu,433385.14019646315,4588034.569946192,5394.728740267848,1384
9010,9,59,el Bon Pastor,Sant Andreu,433411.22052715434,4587595.353687234,5016.5811420984355,1794
9011,9,59,el Bon Pastor,Sant Andreu,433754.17189246125,4587644.649029886,5231.435422086132,1637
9013,9,59,el Bon Pastor,Sant Andreu,433819.1107851248,4587336.19715604,5007.6411236769,2031
9014,9,59,el Bon Pastor,Sant Andreu,433596.5315735287,4587273.729748581,4833.341569818689,2988
9015,9,59,el Bon Pastor,Sant Andreu,433225.9513684705,4587046.45157328,4447.111175356287,1850
9016,9,60,Sant Andreu,Sant Andreu,432689.0905847685,4587111.016836672,4264.597720401273,1282
9017,9,60,Sant Andreu,Sant Andreu,432679.5739320817,4586967.7769418685,4129.466236275252,1512
9018,9,60,Sant Andreu,Sant Andreu,432762.4691072065,4586858.443938163,4064.782377802359,1462
9019,9,60,Sant Andreu,Sant Andreu,432744.1838316049,4586658.367717836,3877.017128887529,2665
9020,9,60,Sant Andreu,Sant Andreu,432526.36571756686,4586696.459985659,3819.484171801398,1115
9021,9,60,Sant Andreu,Sant Andreu,432367.35034687485,4586767.1893083,3825.189253463857,1407
9022,9,60,Sant Andreu,Sant Andreu,432470.5049034265,4586888.603833458,3975.6767886507173,1268
9023,9,60,Sant Andreu,Sant Andreu,432479.4393810256,4587022.973349467,4104.129474072632,1212
9024,9,60,Sant Andreu,Sant Andreu,432472.32792708697,4587184.5931567205,4252.964328214679,1195
9025,9,60,Sant Andreu,Sant Andreu,432466.535616874,4587390.472319114,4444.937589174673,1233
9026,9,60,Sant Andreu,Sant Andreu,432360.07000934874,4587575.264873936,4587.4399213311235,1477
9027,9,60,Sant Andreu,Sant Andreu,432563.8720564145,4587590.488139793,4665.88544668388,1284
9028,9,60,Sant Andreu,Sant Andreu,432532.87209239294,4587766.646842291,4822.449414685633,1561
9029,9,60,Sant Andreu,Sant Andreu,432462.2939529859,4587830.639857193,4861.645900681661,1085
9030,9,60,Sant Andreu,Sant Andreu,432503.98227300035,4587963.583890881,5000.97296220231,1451
9031,9,60,Sant Andreu,Sant Andreu,432688.9593660075,4588260.169345744,5340.013074992351,1174
9032,9,60,Sant Andreu,Sant Andreu,432443.99469917617,4588447.819619023,5448.884969412914,2154
9033,9,60,Sant Andreu,Sant Andreu,432152.44535104267,4588414.477750195,5346.894553124202,3201
9034,9,60,Sant Andreu,Sant Andreu,432050.10697805206,4588076.937676999,4995.356028334314,1406
9035,9,60,Sant Andreu,Sant Andreu,432071.1915829915,4587885.852588244,4813.238946224325,1557
9036,9,60,Sant Andreu,Sant Andreu,432168.1493910268,4588041.180653592,4986.496823760237,1373
9037,9,60,Sant Andreu,Sant Andreu,432319.15753519547,4588023.614033287,5006.78564112329,1621
9038,9,60,Sant Andreu,Sant Andreu,432333.5323324978,4587812.685256035,4807.461891258412,1736
9039,9,60,Sant Andreu,Sant Andreu,432225.8763395407,4587756.267119075,4724.388107846428,1512
9040,9,60,Sant Andreu,Sant Andreu,432066.9843133262,4587701.944893773,4633.0791947599355,1603
9041,9,60,Sant Andreu,Sant Andreu,432096.55873984727,4587566.480918343,4508.341373308727,1376
9042,9,60,Sant Andreu,Sant Andreu,432204.3797827988,4587400.012288508,4375.190115106472,1247
9043,9,60,Sant Andreu,Sant Andreu,431957.6749384431,4587494.095245183,4406.156713036546,1336
9044,9,60,Sant Andreu,Sant Andreu,432090.37984845234,4587322.993544412,4270.877909169255,1519
9045,9,60,Sant Andreu,Sant Andreu,431908.83022370905,4587321.067330441,4226.68362771219,1400
9046,9,60,Sant Andreu,Sant Andreu,431909.34576741135,4587179.284660211,4088.3749521201453,1330
9047,9,60,Sant Andreu,Sant Andreu,432144.2587887373,4587110.722366982,4080.5351528640977,1553
9048,9,60,Sant Andreu,Sant Andreu,431857.0772007558,4587075.552907622,3975.7799332597906,1342
9049,9,60,Sant Andreu,Sant Andreu,431801.75018500746,4586881.599726115,3774.510702023081,1289
9050,9,60,Sant Andreu,Sant Andreu,431980.63682497916,4586948.441049065,3880.760705531201,1493
9051,9,60,Sant Andreu,Sant Andreu,432151.5890788742,4586893.119268755,3874.14914453929,1279
9052,9,60,Sant Andreu,Sant Andreu,432309.4466752013,4586665.026904662,3709.1670012705804,1198
9053,9,60,Sant Andreu,Sant Andreu,432182.18858339393,4586722.534805009,3721.02371365018,1625
9054,9,60,Sant Andreu,Sant Andreu,431975.7609517048,4586740.239880047,3678.2734545715575,1072
9055,9,61,la Sagrera,Sant Andreu,431957.39382444543,4586524.689232331,3465.690495329997,1738
9056,9,61,la Sagrera,Sant Andreu,432097.6466257674,4586336.962213123,3328.716299882634,1095
9057,9,61,la Sagrera,Sant Andreu,432128.0360490137,4586162.761743305,3175.186149272997,1685
9058,9,61,la Sagrera,Sant Andreu,432303.1282439981,4586097.553230814,3181.3508206931915,1525
9059,9,61,la Sagrera,Sant Andreu,432308.8745456261,4586275.709275276,3347.116683040716,1426
9060,9,61,la Sagrera,Sant Andreu,432215.4307216233,4586489.237528657,3511.6743486752625,1339
9061,9,61,la Sagrera,Sant Andreu,432560.28878706135,4586423.340805746,3585.032350197108,1593
9062,9,61,la Sagrera,Sant Andreu,432640.0229694448,4586184.982276141,3409.13321931768,1486
9063,9,61,la Sagrera,Sant Andreu,432512.9269582884,4585658.7191645885,2889.5941292100324,1143
9064,9,61,la Sagrera,Sant Andreu,432354.07232817286,4585565.311395409,2728.550955730638,1147
9065,9,61,la Sagrera,Sant Andreu,432185.50620717613,4585707.8306582,2777.949597828767,2086
9066,9,61,la Sagrera,Sant Andreu,432250.1563132428,4585828.742433151,2914.8713955743387,1411
9067,9,61,la Sagrera,Sant Andreu,432129.4378061174,4585925.221024169,2954.59949055003,1506
9068,9,61,la Sagrera,Sant Andreu,431959.93671348476,4585938.751603863,2907.3664419435336,1528
9069,9,61,la Sagrera,Sant Andreu,432006.3347518331,4586119.1152155595,3093.023262229038,933
9070,9,61,la Sagrera,Sant Andreu,431951.27944308834,4586235.619957097,3186.8196813251884,1745
9071,9,61,la Sagrera,Sant Andreu,431893.1004142888,4586419.144058232,3346.7439869636546,1899
9072,9,61,la Sagrera,Sant Andreu,431866.40360953397,4586228.9939949345,3156.389899005848,1426
9073,9,61,la Sagrera,Sant Andreu,431882.79198541987,4586096.103070249,3033.38827749216,1473
9074,9,62,el Congrés i els Indians,Sant Andreu,431735.2300218889,4586198.2101764465,3093.3846538982907,1664
9075,9,62,el Congrés i els Indians,Sant Andreu,431681.7781386722,4586459.362672372,3336.618122721697,1533
9076,9,62,el Congrés i els Indians,Sant Andreu,431378.0818298491,4586499.771801658,3329.033629719755,1444
9077,9,62,el Congrés i els Indians,Sant Andreu,431532.86896445364,4586319.256001392,3171.5509538654405,1607
9078,9,62,el Congrés i els Indians,Sant Andreu,431441.0882408966,4586195.407554423,3035.056122246156,1437
9079,9,62,el Congrés i els Indians,Sant Andreu,431287.8380756791,4586290.135085832,3111.3971761899784,1609
9080,9,62,el Congrés i els Indians,Sant Andreu,431460.1449612104,4586053.298900386,2897.3695823991284,1328
9081,9,62,el Congrés i els Indians,Sant Andreu,431692.7256405215,4585996.245265976,2887.0918047237437,1725
9082,9,62,el Congrés i els Indians,Sant Andreu,431560.54219753935,4585863.422389979,2728.472891808182,1972
9083,9,63,Navas,Sant Andreu,431853.88044243364,4585796.6945412895,2738.96514139944,1638
9084,9,63,Navas,Sant Andreu,431623.0936179182,4585623.904312579,2508.9350423550177,1676
9085,9,63,Navas,Sant Andreu,431603.4944965596,4585426.875378353,2313.2845046501,1797
9086,9,63,Navas,Sant Andreu,431804.7748712478,4585617.404384769,2553.2845134492504,1488
9087,9,63,Navas,Sant Andreu,431847.0956589647,4585477.808799961,2435.2657279992845,1311
9088,9,63,Navas,Sant Andreu,431967.5006497789,4585345.643861537,2357.9355216294116,1915
9089,9,63,Navas,Sant Andreu,431986.13711215666,4585563.811133527,2565.8456283027735,1477
9090,9,63,Navas,Sant Andreu,432109.3209282879,4585378.859365527,2448.677119276508,1523
9091,9,63,Navas,Sant Andreu,432119.66687856737,4585594.0600126,2647.0276216961333,1861
9092,9,63,Navas,Sant Andreu,432272.9525348425,4585425.150248475,2566.6151915757487,1879
9093,9,63,Navas,Sant Andreu,432225.7501425158,4585283.813355309,2420.525285529175,1279
9094,9,63,Navas,Sant Andreu,432341.173956717,4585223.29260233,2429.7093091686684,1958
9095,9,63,Navas,Sant Andreu,432177.9821465448,4585141.658783447,2273.8221884752165,2145
9156,9,61,la Sagrera,Sant Andreu,432041.8119167171,4586484.566998996,3451.427603836822,1257
10001,10,64,el Camp de l'Arpa del Clot,Sant Martí,431955.4391407486,4585172.783127592,2195.892896714732,1595
10002,10,64,el Camp de l'Arpa del Clot,Sant Martí,431914.2691560619,4585015.885989358,2036.7976772069158,1773
10003,10,64,el Camp de l'Arpa del Clot,Sant Martí,431738.18684714456,4585161.465313408,2100.775089938682,1571
10004,10,64,el Camp de l'Arpa del Clot,Sant Martí,431786.88687404315,4585345.30875104,2290.165536727871,1541
10005,10,64,el Camp de l'Arpa del Clot,Sant Martí,431610.9188262115,4585203.6844387455,2100.4842122959994,1649
10006,10,64,el Camp de l'Arpa del Clot,Sant Martí,431486.97736897983,4585085.805471127,1953.8874081255904,1824
10007,10,64,el Camp de l'Arpa del Clot,Sant Martí,431323.55839329155,4584969.451159348,1805.7879388138592,1294
10008,10,64,el Camp de l'Arpa del Clot,Sant Martí,431208.2502645063,4584803.77372283,1624.774348677639,1714
10009,10,64,el Camp de l'Arpa del Clot,Sant Martí,431346.5306357362,4584786.759346249,1630.794576146315,1607
10010,10,64,el Camp de l'Arpa del Clot,Sant Martí,431460.06012415886,4584861.35211764,1729.9060891257072,1712
10011,10,64,el Camp de l'Arpa del Clot,Sant Martí,431364.0594995043,4584636.9742336515,1488.6544744684163,1183
10012,10,64,el Camp de l'Arpa del Clot,Sant Martí,431498.60491672717,4584570.586679733,1463.606913607914,1780
10013,10,64,el Camp de l'Arpa del Clot,Sant Martí,431564.59809328185,4584708.81331434,1616.023213732114,1361
10014,10,64,el Camp de l'Arpa del Clot,Sant Martí,431751.0805512077,4584514.731774412,1517.257016704833,1469
10015,10,64,el Camp de l'Arpa del Clot,Sant Martí,431593.8825024203,4584472.119195833,1408.028508963887,1930
10016,10,64,el Camp de l'Arpa del Clot,Sant Martí,431652.8202843412,4584346.867789697,1322.7877374962338,1217
10017,10,64,el Camp de l'Arpa del Clot,Sant Martí,431759.56434650946,4584330.464479667,1364.1600277132418,1661
10018,10,64,el Camp de l'Arpa del Clot,Sant Martí,431873.34120925487,4584344.414017645,1441.045802710525,1457
10019,10,64,el Camp de l'Arpa del Clot,Sant Martí,431894.6233314483,4584583.403417699,1649.895842499174,1518
10020,10,64,el Camp de l'Arpa del Clot,Sant Martí,431794.4319876096,4584657.764175597,1663.5313782988078,1457
10021,10,64,el Camp de l'Arpa del Clot,Sant Martí,431685.85238704877,4584756.8524830835,1705.592464114263,1301
10022,10,64,el Camp de l'Arpa del Clot,Sant Martí,431649.2638081903,4584950.251413534,1871.855591535844,1353
10023,10,64,el Camp de l'Arpa del Clot,Sant Martí,431801.253558727,4584799.260319403,1792.5211393791699,1442
10024,10,64,el Camp de l'Arpa del Clot,Sant Martí,431886.12929297675,4584873.240077549,1896.8894283602815,1487
10025,10,64,el Camp de l'Arpa del Clot,Sant Martí,431990.7810717847,4584613.935370085,1728.477352775528,1311
10026,10,65,el Clot,Sant Martí,432127.27921503596,4584654.057951144,1841.2003567521465,1550
10027,10,65,el Clot,Sant Martí,432183.8209196267,4584871.325994767,2050.00187706716,1517
10028,10,65,el Clot,Sant Martí,432105.60834848305,4585000.232936496,2115.3354256018424,1737
10029,10,65,el Clot,Sant Martí,432321.91889208945,4585010.931145382,2243.79176839867,1410
10030,10,65,el Clot,Sant Martí,432466.5435932575,4585041.347556318,2355.1761312850226,1738
10031,10,65,el Clot,Sant Martí,432347.048652433,4584837.077557755,2121.018199101746,1509
10032,10,65,el Clot,Sant Martí,432408.2541490617,4584616.610718243,1997.2827837979928,1353
10033,10,65,el Clot,Sant Martí,432491.7644824983,4584782.27198123,2174.7391187457333,859
10034,10,65,el Clot,Sant Martí,432600.49709722,4584902.1859634295,2336.595945840379,1687
10035,10,65,el Clot,Sant Martí,432698.46419784485,4584705.81623245,2268.850369511113,1946
10036,10,65,el Clot,Sant Martí,432546.75136596645,4584506.437485176,2023.3449810631892,1420
10037,10,65,el Clot,Sant Martí,432374.34559128823,4584379.226869284,1809.706716773335,1046
10038,10,65,el Clot,Sant Martí,432251.1444798715,4584482.017367895,1791.2634496172334,1600
10039,10,65,el Clot,Sant Martí,432103.17240638327,4584397.874027806,1628.7486845192452,1833
10040,10,65,el Clot,Sant Martí,431985.99362588953,4584213.993691696,1414.2925998963922,1781
10041,10,65,el Clot,Sant Martí,432010.02263036853,4584095.691612526,1348.9825923622182,1612
10042,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432414.7118231015,4583739.481390285,1508.6890540244888,3204
10043,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432342.7442785733,4583145.333320816,1334.3748889641415,2427
10044,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432070.81316729693,4582894.546335341,1102.3328800296078,1559
10045,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,431881.8712425918,4582673.40821047,967.0750735618977,1300
10046,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,431737.5194414805,4582533.70683079,838.3342250143909,1244
10047,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,431876.54563843226,4582487.204788043,983.9123527443718,1721
10048,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432066.98234890716,4582576.333407174,1158.1285417710988,1653
10049,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432116.65570997284,4582717.9881273275,1201.793028360086,1297
10050,10,66,el Parc i la Llacuna del Poblenou,Sant Martí,432242.83402161166,4582718.587712826,1321.1193462716858,1556
10051,10,67,la Vila Olímpica del Poblenou,Sant Martí,432303.5977696704,4582518.935303422,1399.791015128875,1625
10052,10,67,la Vila Olímpica del Poblenou,Sant Martí,432733.77353640983,4582795.413673409,1769.4561222665811,2429
10053,10,67,la Vila Olímpica del Poblenou,Sant Martí,432746.03797258594,4582541.552552279,1837.4858271583612,1719
10054,10,67,la Vila Olímpica del Poblenou,Sant Martí,432498.8059555627,4582244.530463771,1646.8607952150485,965
10055,10,67,la Vila Olímpica del Poblenou,Sant Martí,433109.8111344196,4582336.550365771,2224.0035472283994,2638
10056,10,68,el Poblenou,Sant Martí,432933.7747178802,4583126.714104058,1925.6967892983373,1824
10057,10,68,el Poblenou,Sant Martí,433168.0531316911,4583254.483578817,2159.819778047266,1419
10058,10,68,el Poblenou,Sant Martí,432954.76356128225,4583520.914348148,1973.3369134212178,1143
10059,10,68,el Poblenou,Sant Martí,433603.6799380396,4583020.385156623,2600.1402462242745,1793
10060,10,68,el Poblenou,Sant Martí,433541.99923241383,4583455.914863188,2546.6308460159394,1676
10061,10,68,el Poblenou,Sant Martí,433373.4090621554,4583422.33061404,2375.5163275058335,1738
10062,10,68,el Poblenou,Sant Martí,433412.3755470094,4583597.822052849,2437.366233867154,1503
10063,10,68,el Poblenou,Sant Martí,433345.9496302415,4583716.080796266,2395.003761016628,1188
10064,10,68,el Poblenou,Sant Martí,433158.5819898334,4583632.196985058,2194.1872419732676,1658
10065,10,68,el Poblenou,Sant Martí,433195.5649640873,4583897.608631491,2297.6773766578845,1548
10066,10,68,el Poblenou,Sant Martí,432982.9544546764,4583801.211768782,2065.896536102612,2091
10067,10,68,el Poblenou,Sant Martí,432814.1600067776,4583966.109516684,1964.2924698846637,1944
10068,10,68,el Poblenou,Sant Martí,432960.9680839068,4584067.555323361,2139.504609141366,1639
10069,10,68,el Poblenou,Sant Martí,433308.63369630714,4584167.782891258,2498.2417200865943,2796
10070,10,68,el Poblenou,Sant Martí,433357.3163404828,4583943.425131771,2465.6882575992013,1650
10071,10,68,el Poblenou,Sant Martí,433602.9678895176,4583696.947512725,2642.6462619477516,1802
10072,10,68,el Poblenou,Sant Martí,433811.3810106047,4583761.079193957,2859.573209528877,2056
10073,10,68,el Poblenou,Sant Martí,433700.78624236764,4583875.275197206,2777.1846797816575,1440
10074,10,68,el Poblenou,Sant Martí,433548.53138728545,4583978.292306291,2658.5440167375086,1663
10075,10,68,el Poblenou,Sant Martí,433579.2597090806,4584094.771602964,2724.294232342059,1532
10076,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433761.1744089558,4584263.203888416,2953.4194078500063,2259
10077,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433950.72904009715,4583999.928327089,3050.7054072074975,1821
10078,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434135.6953486897,4583554.806554071,3147.6031035402398,2415
10079,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434148.59308883996,4584048.231456718,3254.300639447264,1742
10080,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434506.6712115516,4584293.382712706,3667.0560729844756,2275
10081,10,70,el Besòs i el Maresme,Sant Martí,434982.44202309806,4584536.131864584,4194.722894273241,2166
10082,10,70,el Besòs i el Maresme,Sant Martí,434617.7261896016,4585183.1118404595,4121.807215791622,1944
10083,10,70,el Besòs i el Maresme,Sant Martí,434477.10986180016,4585334.9843406165,4077.046263654076,2212
10084,10,70,el Besòs i el Maresme,Sant Martí,434398.684585964,4585160.423170009,3920.0191979507463,1663
10085,10,70,el Besòs i el Maresme,Sant Martí,434326.11695610837,4585404.856673086,3987.767769427407,2094
10086,10,70,el Besòs i el Maresme,Sant Martí,434249.86096397263,4585513.97525231,3987.1331239048427,1949
10087,10,70,el Besòs i el Maresme,Sant Martí,434119.7997880638,4585645.894734035,3962.498895633402,1818
10088,10,70,el Besòs i el Maresme,Sant Martí,433977.1972614347,4585661.9741662955,3861.8337579611357,1659
10089,10,70,el Besòs i el Maresme,Sant Martí,433980.42633201194,4585227.942278086,3602.3006651680703,4834
10090,10,70,el Besòs i el Maresme,Sant Martí,434279.63918490126,4585099.791274958,3786.633538739144,1477
10091,10,70,el Besòs i el Maresme,Sant Martí,434465.6710586978,4584909.397058298,3859.9903271994663,1970
10092,10,70,el Besòs i el Maresme,Sant Martí,434560.901762498,4584731.128205057,3871.1909609039967,1470
10093,10,70,el Besòs i el Maresme,Sant Martí,434228.59549741814,4584865.904291058,3628.9472798062916,1093
10094,10,71,Provençals del Poblenou,Sant Martí,433781.5845385528,4584743.4047606485,3177.348970266508,3060
10095,10,71,Provençals del Poblenou,Sant Martí,433539.92633733817,4584582.4762802,2887.9595933256733,1326
10096,10,71,Provençals del Poblenou,Sant Martí,433111.76503887086,4584282.8877317915,2369.1007004448043,1669
10097,10,71,Provençals del Poblenou,Sant Martí,432712.3593060649,4584213.694131227,1986.5285571876323,1554
10098,10,71,Provençals del Poblenou,Sant Martí,432611.6136363197,4584319.4792646635,1959.7898019579488,1752
10099,10,71,Provençals del Poblenou,Sant Martí,432850.14874719974,4584552.283440476,2289.469841949843,1118
10100,10,71,Provençals del Poblenou,Sant Martí,433036.51146139915,4584488.629312199,2406.9414109039867,1670
10101,10,71,Provençals del Poblenou,Sant Martí,433384.0502637859,4584834.454542594,2887.94908938773,1709
10102,10,71,Provençals del Poblenou,Sant Martí,433711.6594567621,4585394.386577508,3486.7387410302695,2612
10103,10,71,Provençals del Poblenou,Sant Martí,433472.3705122922,4585161.490109356,3154.2481898792335,2146
10104,10,71,Provençals del Poblenou,Sant Martí,433233.7980763843,4584928.731914493,2822.7440683692153,1564
10105,10,72,Sant Martí de Provençals,Sant Martí,433134.2316528611,4585028.829271391,2809.3868443727015,2164
10106,10,72,Sant Martí de Provençals,Sant Martí,432986.7771669312,4584891.620641928,2608.1133572541903,1006
10107,10,72,Sant Martí de Provençals,Sant Martí,432842.7729358796,4584847.401707813,2470.829701655553,1479
10108,10,72,Sant Martí de Provençals,Sant Martí,432878.7604990905,4585002.65932196,2603.197347933205,1281
10109,10,72,Sant Martí de Provençals,Sant Martí,433031.2012483891,4585146.128693383,2812.513165896789,1649
10110,10,72,Sant Martí de Provençals,Sant Martí,432830.6756035809,4585139.735165443,2667.3098808292125,1660
10111,10,72,Sant Martí de Provençals,Sant Martí,432819.73532471334,4585303.123987741,2781.766597726458,1306
10112,10,72,Sant Martí de Provençals,Sant Martí,432700.10484579287,4585185.235040509,2614.4406165372534,1501
10113,10,72,Sant Martí de Provençals,Sant Martí,432644.7696702435,4585246.252239925,2626.4582389000993,1186
10114,10,72,Sant Martí de Provençals,Sant Martí,432836.7675963083,4585444.191361415,2901.0216968083155,1513
10115,10,72,Sant Martí de Provençals,Sant Martí,432871.8465786389,4585641.161375731,3077.6130880767705,1436
10116,10,72,Sant Martí de Provençals,Sant Martí,432910.3308228506,4585843.633728368,3263.3767785272025,1779
10117,10,72,Sant Martí de Provençals,Sant Martí,433084.8199816463,4585748.832348947,3293.87747481069,1244
10118,10,72,Sant Martí de Provençals,Sant Martí,433081.88965459797,4585558.331239558,3146.317884449617,987
10119,10,72,Sant Martí de Provençals,Sant Martí,432986.8136614607,4585466.684381748,3014.7551632712825,1136
10120,10,72,Sant Martí de Provençals,Sant Martí,433181.93980492814,4585469.772332861,3148.439207150748,1433
10121,10,72,Sant Martí de Provençals,Sant Martí,433245.7368883494,4585269.004323314,3052.7643066825217,1610
10122,10,72,Sant Martí de Provençals,Sant Martí,433400.88547220343,4585359.594103556,3228.327585627183,1482
10123,10,73,la Verneda i la Pau,Sant Martí,433560.12835174735,4585453.058850385,3409.2891301546715,1344
10124,10,73,la Verneda i la Pau,Sant Martí,433654.9161896794,4585546.770628342,3542.3915917258737,1092
10125,10,73,la Verneda i la Pau,Sant Martí,433732.80640251696,4585650.059835244,3669.336719609266,1099
10126,10,73,la Verneda i la Pau,Sant Martí,433652.8806310489,4585755.98095538,3683.3600709242455,1005
10127,10,73,la Verneda i la Pau,Sant Martí,433508.73463819345,4585601.070675017,3472.0519234092476,1036
10128,10,73,la Verneda i la Pau,Sant Martí,433415.33251865563,4585697.496193709,3474.330563363681,1550
10129,10,73,la Verneda i la Pau,Sant Martí,433559.35784884373,4585836.671719538,3674.480083341962,1134
10130,10,73,la Verneda i la Pau,Sant Martí,433428.1685058498,4585921.154618047,3647.4677652356386,1214
10131,10,73,la Verneda i la Pau,Sant Martí,433240.1750967536,4585766.668311868,3407.380996809781,1095
