seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,snap_m,snapped,d_axis_net_m,egress_connector,A_car15_pre,A_car15_post,dA_car15,pct_car15,A_car15_drop,dA_car15_drop,pct_car15_drop,A_car15_turn_pre,A_car15_turn_post,pct_car15_turn,A_car30_pre,A_car30_post,dA_car30,pct_car30,H_car_pre,H_car_post,dH_car,pct_H,n_car15_pre,n_car15_post,n_car30_pre,n_car30_post,A_walk15,n_walk15,band_net,band_euclid
2005,5,el Fort Pienc,Eixample,431419.8929006075,4582955.484081382,473.5867335222137,2045.0,37.0,True,610.1100435025572,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1587042.0,1587042.0,0.0,1606885.0,1606885.0,0.0,0.0,1190077.1836434798,1187865.9983838494,-2211.185259630438,-0.18580183621878923,1048.0,1043.0,1051.0,1051.0,81517.0,51.0,500m-1km,250-500m
2006,5,el Fort Pienc,Eixample,431322.4068483696,4582767.511778739,413.5585868362435,1666.0,9.9,True,555.1436835860629,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1590305.0,1590305.0,0.0,1606885.0,1606885.0,0.0,0.0,1192860.485170677,1192194.5936536193,-665.891517057782,-0.05582308453804678,1048.0,1043.0,1051.0,1051.0,82348.0,51.0,500m-1km,250-500m
2007,5,el Fort Pienc,Eixample,431232.0507041976,4582965.623710752,317.15092748387804,1254.0,7.7,True,302.4277633569507,0.0,1603449.0,1601984.0,-1465.0,-0.09136555013598811,1600308.0,-3141.0,-0.19589023411408782,1594024.0,1594024.0,0.0,1606885.0,1606885.0,0.0,0.0,1208339.3582304055,1204097.1953216875,-4242.16290871799,-0.35107380056961585,1049.0,1043.0,1051.0,1051.0,81398.0,51.0,250-500m,250-500m
2008,5,el Fort Pienc,Eixample,431416.49844638,4583150.422702855,409.3793036591584,1940.0,33.6,True,601.1041189398138,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1202943.9214286131,1202836.4349052391,-107.4865233739838,-0.008935289622340256,1048.0,1043.0,1051.0,1051.0,87392.0,55.0,500m-1km,250-500m
2009,5,el Fort Pienc,Eixample,431606.7223397392,4583242.055671166,599.7194060376253,1790.0,41.5,True,800.9387815269911,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1206113.1857056008,1206020.512821115,-92.67288448568434,-0.007683597657666665,1048.0,1043.0,1051.0,1051.0,84745.0,53.0,500m-1km,500m-1km
2010,5,el Fort Pienc,Eixample,431658.92201116745,4583388.310750612,678.9897246105688,1211.0,68.6,True,894.9092900710712,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1211709.3633529888,1211613.547802615,-95.81555037386715,-0.007907469668199194,1049.0,1044.0,1051.0,1051.0,90043.0,55.0,500m-1km,500m-1km
2011,5,el Fort Pienc,Eixample,431757.92110728816,4583285.58648372,754.6818772804316,1097.0,46.5,True,1016.6432960768226,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1202342.6762966767,1202195.494024769,-147.18227190780453,-0.01224129150610699,1047.0,1042.0,1051.0,1051.0,89503.0,55.0,1-2km,500m-1km
2012,5,el Fort Pienc,Eixample,431912.4573860064,4583117.080619802,906.3373233836984,1568.0,40.4,True,1208.5678127870117,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1208764.6373799944,1208600.3467728514,-164.29060714296065,-0.013591612631807436,1048.0,1043.0,1051.0,1051.0,65058.0,40.0,1-2km,500m-1km
2013,5,el Fort Pienc,Eixample,431900.13211833633,4583467.688923978,932.8743694637318,1137.0,48.2,True,1159.2901864775445,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1216449.3466881106,1216342.9060161759,-106.4406719347462,-0.008750111315735441,1049.0,1044.0,1051.0,1051.0,82698.0,50.0,1-2km,500m-1km
2014,5,el Fort Pienc,Eixample,431778.51555341855,4583707.887878874,926.73111292635,1362.0,21.6,True,1043.448409806754,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1594582.0,1594582.0,0.0,1606885.0,1606885.0,0.0,0.0,1158864.7692340466,1158707.3655568373,-157.40367720928043,-0.013582575067263165,1047.0,1040.0,1051.0,1051.0,103502.0,64.0,1-2km,500m-1km
2015,5,el Fort Pienc,Eixample,431622.3399456243,4583617.014681702,746.5063210374385,1574.0,42.6,True,793.6859374148495,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1214913.2610065243,1214760.8543872552,-152.406619269168,-0.012544650236421245,1049.0,1044.0,1051.0,1051.0,102627.0,63.0,500m-1km,500m-1km
2016,5,el Fort Pienc,Eixample,431460.4485896352,4583400.2570755,497.3416413194369,1852.0,56.3,True,666.8279307008726,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1594024.0,1594024.0,0.0,1606885.0,1606885.0,0.0,0.0,1210992.700995281,1210904.0615214522,-88.63947382895276,-0.007319571270421568,1048.0,1043.0,1051.0,1051.0,90670.0,57.0,500m-1km,250-500m
2017,5,el Fort Pienc,Eixample,431218.0300130378,4583257.802501072,219.21921769757523,1980.0,42.3,True,241.11272401957996,0.0,1603449.0,1601984.0,-1465.0,-0.09136555013598811,1600308.0,-3141.0,-0.19589023411408782,1594024.0,1592234.0,-0.11229441965742047,1606885.0,1606885.0,0.0,0.0,1206199.9390288692,1201775.4106742365,-4424.528354632668,-0.3668155014329487,1049.0,1043.0,1051.0,1051.0,97998.0,62.0,0-250m,0-250m
2018,5,el Fort Pienc,Eixample,431040.6674099213,4583434.388588256,245.17831895362383,1833.0,27.8,True,371.05931137698536,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1225475.9628458016,1225242.664221482,-233.29862431972288,-0.019037388850774075,1050.0,1046.0,1051.0,1051.0,112048.0,73.0,250-500m,0-250m
2019,5,el Fort Pienc,Eixample,431207.92930801393,4583455.904195397,330.9907692048279,1990.0,38.3,True,323.8281904752571,0.0,1601984.0,1601984.0,0.0,0.0,1600308.0,-1676.0,-0.10462027086412848,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1206248.5645729806,1206114.6061489363,-133.95842404430732,-0.011105374794102195,1048.0,1043.0,1051.0,1051.0,105910.0,68.0,250-500m,250-500m
2020,5,el Fort Pienc,Eixample,431377.89446406224,4583555.734320374,518.4778521973701,1483.0,15.7,True,598.1221391956889,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1233044.0193037118,1232817.7222039914,-226.29709972045384,-0.018352718652189046,1049.0,1044.0,1051.0,1051.0,107927.0,69.0,500m-1km,500m-1km
2021,6,la Sagrada Família,Eixample,431584.0053870805,4583793.902950096,832.8544983852954,1470.0,12.9,True,862.5092263283801,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1189874.3676085686,1189662.3043351436,-212.06327342498116,-0.01782232470905225,1047.0,1041.0,1051.0,1051.0,112465.0,71.0,500m-1km,500m-1km
2022,6,la Sagrada Família,Eixample,431778.8205711405,4583949.612828894,1080.5104011083615,1309.0,37.8,True,1125.7883086443478,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1598535.0,1598535.0,0.0,1606885.0,1606885.0,0.0,0.0,1199631.8133093317,1199420.8168855987,-210.996423732955,-0.017588431833171835,1047.0,1041.0,1051.0,1051.0,101855.0,65.0,1-2km,1-2km
2023,6,la Sagrada Família,Eixample,431647.0122557338,4583967.856653471,1004.9799176185109,1069.0,43.0,True,1095.8690336980271,0.0,1600615.0,1600615.0,0.0,0.0,1598939.0,-1676.0,-0.10470975218900236,1596572.0,1596572.0,0.0,1606885.0,1606885.0,0.0,0.0,1177603.873837633,1177393.9863731298,-209.887464503292,-0.017823265460167048,1047.0,1041.0,1051.0,1051.0,108334.0,69.0,1-2km,1-2km
2024,6,la Sagrada Família,Eixample,431391.1203396463,4583747.516905527,674.7848049538095,1108.0,15.7,True,800.967739730151,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1226505.690433812,1226337.5887790143,-168.10165479779243,-0.01370573786236045,1049.0,1044.0,1051.0,1051.0,112157.0,73.0,500m-1km,500m-1km
2025,6,la Sagrada Família,Eixample,431459.9512055517,4583972.688328282,902.1472462570248,1117.0,67.1,True,1149.9473711258502,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1231438.8587829645,1231219.3359415682,-219.5228413962759,-0.01782653193299675,1049.0,1044.0,1051.0,1051.0,104117.0,68.0,1-2km,500m-1km
2026,6,la Sagrada Família,Eixample,431321.3076404135,4583931.022525588,802.9382872638929,2068.0,36.6,True,1065.901874593932,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1243033.4732364693,1242803.9128644506,-229.56037201872095,-0.018467754647106788,1049.0,1044.0,1051.0,1051.0,120086.0,79.0,1-2km,500m-1km
2027,6,la Sagrada Família,Eixample,431228.7159131439,4584120.096353896,954.449130406462,2114.0,36.0,True,1311.0191197247425,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1602080.0,1602080.0,0.0,1606885.0,1606885.0,0.0,0.0,1241639.1041203048,1241410.8059363482,-228.29818395664915,-0.018386839074176653,1050.0,1044.0,1051.0,1051.0,127435.0,86.0,1-2km,500m-1km
2028,6,la Sagrada Família,Eixample,431414.1670065592,4584114.133644941,1007.8481200596716,2032.0,39.1,True,1210.7793113538578,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1232731.5221467242,1232511.7766848837,-219.74546184041537,-0.0178258978449535,1049.0,1044.0,1051.0,1051.0,118904.0,78.0,1-2km,1-2km
2029,6,la Sagrada Família,Eixample,431553.728511957,4584063.486859105,1028.2822675531788,1213.0,69.9,True,1124.8309143961046,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1229665.9600315394,1229443.8354340186,-222.1245975208003,-0.018063816088322318,1049.0,1044.0,1051.0,1051.0,108640.0,70.0,1-2km,1-2km
2030,6,la Sagrada Família,Eixample,431649.1350816712,4584156.013699004,1157.7352381523294,1370.0,66.6,True,1230.4049278914226,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1233141.4479978264,1232920.7259884253,-220.72200940106995,-0.01789916394096089,1049.0,1044.0,1051.0,1051.0,107209.0,70.0,1-2km,1-2km
2031,6,la Sagrada Família,Eixample,431555.3630208993,4584251.623500406,1192.7886065181533,1036.0,66.7,True,1495.9252030966454,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1598652.0,1598652.0,0.0,1606885.0,1606885.0,0.0,0.0,1233637.368288981,1233410.038094816,-227.33019416499883,-0.01842763521992684,1049.0,1043.0,1051.0,1051.0,117059.0,76.0,1-2km,1-2km
2032,6,la Sagrada Família,Eixample,431415.9424575142,4584301.567018811,1182.4936856475333,1157.0,12.9,True,1513.310182207789,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1227063.1848536134,1226840.470125268,-222.714728345396,-0.01815022495129014,1049.0,1043.0,1051.0,1051.0,120636.0,80.0,1-2km,1-2km
2033,6,la Sagrada Família,Eixample,431274.0410594524,4584351.583193462,1190.1895089746652,1157.0,65.8,True,1652.1430302027438,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1228049.1811357574,1227830.2477406405,-218.9333951168228,-0.01782773837399109,1049.0,1042.0,1051.0,1051.0,111877.0,75.0,1-2km,1-2km
2034,6,la Sagrada Família,Eixample,431180.85454877233,4584261.736236046,1084.174546741864,1193.0,64.7,True,1412.6633149963286,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1603449.0,1603449.0,0.0,1606885.0,1606885.0,0.0,0.0,1238535.3080146203,1238311.4920866685,-223.8159279518295,-0.018071017152559647,1050.0,1044.0,1051.0,1051.0,111505.0,76.0,1-2km,1-2km
2035,6,la Sagrada Família,Eixample,431087.79488757753,4584171.10198902,983.0089928454228,1279.0,65.4,True,1412.6633149963286,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1603449.0,1603449.0,0.0,1606885.0,1606885.0,0.0,0.0,1238535.3080146203,1238311.4920866685,-223.8159279518295,-0.018071017152559647,1050.0,1044.0,1051.0,1051.0,131946.0,91.0,1-2km,500m-1km
2036,6,la Sagrada Família,Eixample,431066.3687255111,4584328.791798513,1138.9862148595105,1198.0,28.8,True,1539.170405183332,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1201254.8591975744,1201036.7916345822,-218.06756299221888,-0.018153313705460115,1049.0,1042.0,1051.0,1051.0,127336.0,88.0,1-2km,1-2km
2037,6,la Sagrada Família,Eixample,431179.64402455016,4584448.692957111,1268.9542001675727,1201.0,65.7,True,1661.8187498694479,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1223480.7937349114,1223258.677197272,-222.11653763940558,-0.018154476864434624,1049.0,1043.0,1051.0,1051.0,125137.0,86.0,1-2km,1-2km
2038,6,la Sagrada Família,Eixample,431275.3537806132,4584538.532942101,1373.3349739051866,1525.0,65.3,True,1900.615725172098,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1222518.8454720436,1222299.914475588,-218.93099645571783,-0.017908189903705195,1049.0,1042.0,1051.0,1051.0,126177.0,85.0,1-2km,1-2km
2039,6,la Sagrada Família,Eixample,431065.842173693,4584514.121932703,1324.0924948690383,1756.0,41.6,True,1743.829467771965,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1237453.1046258453,1237228.997802158,-224.10682368744165,-0.018110328613640862,1050.0,1044.0,1051.0,1051.0,123594.0,85.0,1-2km,1-2km
2040,6,la Sagrada Família,Eixample,431066.945000922,4584701.862802528,1511.7243781874568,1671.0,23.2,True,2261.101462269075,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1598652.0,1598652.0,0.0,1606885.0,1606885.0,0.0,0.0,1210750.4253557841,1210534.6322928483,-215.79306293581612,-0.01782308380130483,1050.0,1042.0,1051.0,1051.0,109516.0,76.0,2-3.5km,1-2km
2041,6,la Sagrada Família,Eixample,430921.4001943557,4584579.684675196,1391.2121543751216,1631.0,31.6,True,1907.032522464496,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1223515.888215098,1223295.4287211667,-220.4594939313829,-0.018018523180193095,1049.0,1043.0,1051.0,1051.0,125418.0,87.0,1-2km,1-2km
2042,6,la Sagrada Família,Eixample,430762.8416497871,4584414.45392379,1238.6872412969346,1603.0,2.4,True,1652.782662006778,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1239070.1290985956,1238844.525512791,-225.60358580457978,-0.01820749128773711,1050.0,1044.0,1051.0,1051.0,122097.0,83.0,1-2km,1-2km
2043,6,la Sagrada Família,Eixample,430616.1587034229,4584271.226576796,1062.4837306760564,1461.0,75.1,True,1524.4223221208224,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1601486.0,1601486.0,0.0,1606885.0,1606885.0,0.0,0.0,1233959.8240442288,1233734.6971873608,-225.12685686792247,-0.018244261480903228,1050.0,1044.0,1051.0,1051.0,127674.0,86.0,1-2km,1-2km
2044,6,la Sagrada Família,Eixample,430708.4410772073,4584176.09404819,995.179900192727,1300.0,76.9,True,1229.640260293637,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1240993.011825368,1240762.0436035523,-230.96822181576863,-0.018611565062404266,1050.0,1045.0,1051.0,1051.0,115011.0,77.0,1-2km,500m-1km
2045,6,la Sagrada Família,Eixample,430808.4638328354,4584273.646939375,1100.8526011940994,1166.0,63.0,True,1518.8418587764322,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1240866.8903969447,1240639.4664548081,-227.42394213657826,-0.018327827416188606,1050.0,1044.0,1051.0,1051.0,132695.0,90.0,1-2km,1-2km
2046,6,la Sagrada Família,Eixample,430921.264447043,4584394.305686571,1206.268933387561,1919.0,28.0,True,1658.5026934819978,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1603449.0,1603449.0,0.0,1606885.0,1606885.0,0.0,0.0,1229766.1333608215,1229545.673128773,-220.46023204852827,-0.017927004661124766,1050.0,1044.0,1051.0,1051.0,126847.0,88.0,1-2km,1-2km
2047,6,la Sagrada Família,Eixample,430922.0194010392,4584209.609755304,1022.087917282704,1967.0,40.9,True,1430.9261844824237,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1238663.1110970548,1238434.763698181,-228.34739887388423,-0.01843498824080119,1049.0,1043.0,1051.0,1051.0,132384.0,92.0,1-2km,1-2km
2048,6,la Sagrada Família,Eixample,430801.3503169532,4584080.257844222,912.979494537428,1285.0,80.1,True,1203.1998535338555,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1242959.037245201,1242727.7023189638,-231.33492623711936,-0.01861162912897213,1050.0,1046.0,1051.0,1051.0,132120.0,89.0,1-2km,500m-1km
2049,6,la Sagrada Família,Eixample,430988.338122288,4583980.655933811,789.6872195000648,2035.0,16.9,True,1204.557200488582,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1602080.0,1602080.0,0.0,1606885.0,1606885.0,0.0,0.0,1236410.5525054166,1236183.9903506415,-226.56215477501974,-0.018324184819995475,1050.0,1044.0,1051.0,1051.0,132622.0,90.0,1-2km,500m-1km
2050,6,la Sagrada Família,Eixample,431229.6106591801,4583841.261614998,686.3837310316059,1610.0,20.6,True,921.5931111949196,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1600615.0,1600615.0,0.0,1606885.0,1606885.0,0.0,0.0,1242451.9478543627,1242227.5918400544,-224.35601430828683,-0.018057520429320083,1049.0,1044.0,1051.0,1051.0,119205.0,79.0,500m-1km,500m-1km
2051,6,la Sagrada Família,Eixample,431128.95903988,4583743.525424222,565.1261351642796,1857.0,18.9,True,755.4604731411895,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1599636.0,1599636.0,0.0,1606885.0,1606885.0,0.0,0.0,1228545.304848316,1228323.4807975378,-221.82405077805743,-0.01805582992362217,1049.0,1044.0,1051.0,1051.0,123286.0,82.0,500m-1km,500m-1km
2052,6,la Sagrada Família,Eixample,430977.3841093609,4583697.852299022,507.60456427150285,1788.0,49.7,True,755.616420296064,0.0,1603449.0,1603449.0,0.0,0.0,1601773.0,-1676.0,-0.1045246839780997,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1224107.3840146356,1223882.1345531407,-225.24946149485186,-0.018401119414549562,1049.0,1044.0,1051.0,1051.0,122217.0,82.0,500m-1km,500m-1km
2053,6,la Sagrada Família,Eixample,430859.0825820796,4583628.208759831,462.0193774987036,1856.0,35.1,True,579.0924186106256,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1233610.5691222379,1233372.0660298157,-238.50309242215008,-0.019333742624453545,1050.0,1046.0,1051.0,1051.0,129223.0,85.0,500m-1km,250-500m
2054,6,la Sagrada Família,Eixample,430746.4995300037,4583836.732940538,696.883881170716,1881.0,31.8,True,897.4856233392964,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1237985.5360196554,1237755.264363515,-230.27165614045225,-0.018600512642564206,1050.0,1045.0,1051.0,1051.0,127156.0,86.0,500m-1km,500m-1km
2055,7,la Dreta de l'Eixample,Eixample,430547.79855161096,4583643.605298877,439.6091734958294,1840.0,14.8,True,610.065529911041,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1239535.1698878093,1239282.7882420872,-252.38164572208188,-0.020360991108055854,1050.0,1046.0,1051.0,1051.0,115036.0,76.0,500m-1km,250-500m
2056,7,la Dreta de l'Eixample,Eixample,430682.9628856372,4583525.985039399,413.5902206561372,1499.0,4.4,True,425.3252053337685,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1225989.025606419,1225739.4260174988,-249.59958892012946,-0.02035903941282577,1050.0,1046.0,1051.0,1051.0,112493.0,74.0,250-500m,250-500m
2057,7,la Dreta de l'Eixample,Eixample,430446.6967660801,4583463.41364405,237.16666740304703,1267.0,7.6,True,304.4842634550178,0.0,1606334.0,1606334.0,0.0,0.0,1604658.0,-1676.0,-0.10433695607513754,1598319.0,1598319.0,0.0,1608152.0,1608152.0,0.0,0.0,1229155.3170944196,1228845.0640832614,-310.25301115820184,-0.02524115600716791,1051.0,1047.0,1052.0,1052.0,101741.0,68.0,250-500m,0-250m
2058,7,la Dreta de l'Eixample,Eixample,430262.72145574365,4583552.67953299,344.69797028068706,1372.0,20.1,True,462.43163989411994,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1599042.0,1599042.0,0.0,1606885.0,1606885.0,0.0,0.0,1236891.1695895602,1236583.1039182036,-308.0656713566277,-0.02490644924394227,1050.0,1046.0,1051.0,1051.0,103751.0,70.0,250-500m,250-500m
2059,7,la Dreta de l'Eixample,Eixample,430077.8848018699,4583371.863679636,342.79509275754594,1669.0,16.7,True,413.23744560484033,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1598517.0,1598517.0,0.0,1606885.0,1606885.0,0.0,0.0,1229527.7611289173,1229247.6506371899,-280.1104917274788,-0.022781957478559843,1050.0,1046.0,1051.0,1051.0,96253.0,66.0,250-500m,250-500m
2060,7,la Dreta de l'Eixample,Eixample,430264.6242450803,4583356.713709228,177.12619955287775,1673.0,41.6,True,211.28079768941473,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597052.0,1597052.0,0.0,1606885.0,1606885.0,0.0,0.0,1233034.1950709654,1232728.0738433935,-306.1212275719736,-0.024826661644558465,1050.0,1046.0,1051.0,1051.0,95635.0,63.0,0-250m,0-250m
2061,7,la Dreta de l'Eixample,Eixample,430804.0513800368,4583370.871563163,260.72407940091847,1344.0,23.5,True,273.4846892475366,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1597673.0,1597673.0,0.0,1606885.0,1606885.0,0.0,0.0,1241582.553196291,1241342.4840450229,-240.06915126810782,-0.019335738139206398,1050.0,1046.0,1051.0,1051.0,112453.0,72.0,250-500m,250-500m
2062,7,la Dreta de l'Eixample,Eixample,430518.4159406407,4583278.925678641,123.22739844381448,1535.0,22.5,True,156.25419583146797,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1230149.9283557797,1229846.7807063914,-303.14764938829467,-0.0246431465303975,1050.0,1046.0,1051.0,1051.0,96501.0,63.0,0-250m,0-250m
2063,7,la Dreta de l'Eixample,Eixample,430234.463484144,4583187.897056173,163.06603768546714,1171.0,16.6,True,206.7921493363425,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1595393.0,1595393.0,0.0,1606885.0,1606885.0,0.0,0.0,1224347.705406933,1224020.2457132998,-327.45969363325275,-0.02674564522701628,1050.0,1046.0,1051.0,1051.0,84904.0,55.0,0-250m,0-250m
2064,7,la Dreta de l'Eixample,Eixample,430359.29390894633,4583084.396107074,126.51925072922768,1300.0,4.7,True,179.9476552979851,0.0,1605067.0,1605067.0,0.0,0.0,1603391.0,-1676.0,-0.10441931707523736,1595683.0,1595683.0,0.0,1606885.0,1606885.0,0.0,0.0,1224961.8416989644,1224581.0061732645,-380.83552569989115,-0.031089582771957225,1050.0,1046.0,1051.0,1051.0,84716.0,54.0,0-250m,0-250m
